ID,description,prise,region,promo_price,url
3244576,Конструктор LEGO Super Mario Огневой налёт Билла-банзай 71366,1439,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3244576/
3244605,Конструктор LEGO Star Wars Бронированный штурмовой танк AAT 75283,2599,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3244605/
3405543,Конструктор LEGO Disney Princess Праздничный корабль Ариэль 43191,1609,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3405543/
3498473,Конструктор LEGO Disney Princess Лодка Буна 43185,2799,"['RU-MOW', 'RU-SPE']",4599,https://www.detmir.ru/product/index/id/3498473/
3405623,Конструктор LEGO Ninjago Морская битва на катамаране 71748,4139,['RU-MOW'],6499,https://www.detmir.ru/product/index/id/3405623/
3226588,Конструктор LEGO Creator Винтовой самолет 31099,579,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3226588/
3226629,Конструктор LEGO Technic Катамаран 42105,2219,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3226629/
3597026,Конструктор LEGO Super Heroes Битва Капитана Америка с Гидрой 76189,549,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3597026/
3244575,Конструктор LEGO Super Mario Мощная атака Растения-пираньи 71365,1669,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3244575/
3226730,Конструктор LEGO Super Heroes Мстители Нападение на грузовик 76143,2079,"['RU-MOW', 'RU-SPE']",3499,https://www.detmir.ru/product/index/id/3226730/
3596796,Конструктор LEGO Friends Волшебный фургон 41688,2609,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3596796/
3144089,Конструктор LEGO Classic Базовый набор кубиков 11002,979,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3144089/
3889881,Конструктор LEGO Super Heroes Человек-паук в мастерской Санктума 76185,3699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3889881/
3405631,Конструктор LEGO Ninjago Легендарные битвы: Коул против Призрачного воина 71733,599,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405631/
3475280,Конструктор LEGO Ninjago Дракон Оверлорда 71742,2599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3475280/
3334780,Конструктор LEGO Disney Princess Лесной домик Спящей красавицы 43188,2269,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3334780/
3594628,Конструктор LEGO Super Heroes Битва в древней деревне 76177,2799,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3594628/
3405559,Конструктор LEGO Friends Кьюб Стефани с котёнком 41665,489,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405559/
3889882,Конструктор LEGO Super Heroes Дуэль дронов Человека-паука 76195,1799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3889882/
3405613,Конструктор LEGO Super Mario дополнительный набор Кусалкин на цепи-встреча в джунглях 71381,1339,"['RU-MOW', 'RU-SPE']",2199,https://www.detmir.ru/product/index/id/3405613/
3596775,Конструктор LEGO Friends Модный кьюб Эммы 41668,449,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596775/
3142194,Конструктор LEGO City Great Vehicles Яхта для дайвинга 60221,969,['RU-MOW'],1499,https://www.detmir.ru/product/index/id/3142194/
3405604,Конструктор LEGO DC Super Heroes Бой Человека-паука с Песочным человеком 76172,799,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3405604/
3244681,Конструктор LEGO Star Wars Шлем штурмовика 75276,3819,"['RU-MOW', 'RU-SPE']",5959,https://www.detmir.ru/product/index/id/3244681/
3226566,Конструктор LEGO DUPLO Town Пекарня 10928,2479,"['RU-MOW', 'RU-SPE']",3399,https://www.detmir.ru/product/index/id/3226566/
619041,Конструктор LEGO Classic Набор для творчества (10692),799,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/619041/
3244607,Конструктор LEGO Star Wars Истребитель генерала Гривуса 75286,5299,['RU-MOW'],7499,https://www.detmir.ru/product/index/id/3244607/
3226646,Конструктор LEGO Disney Princess Книга приключений Белль 43177,1069,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3226646/
3244543,Конструктор LEGO Minions Миньоны в лаборатории Грю 75546,1139,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3244543/
3596777,Конструктор LEGO Friends Кьюб для балета Стефани 41670,489,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596777/
3405560,Конструктор LEGO Friends Кьюб Андреа с кроликом 41666,459,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405560/
3594626,Конструктор LEGO Minifigures Минифигурки Looney Tunes в непрозрачной упаковке (Сюрприз)71030,279,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3594626/
3244616,Конструктор LEGO Super Heroes Шлем железного человека 76165,4199,"['RU-MOW', 'RU-SPE']",5969,https://www.detmir.ru/product/index/id/3244616/
3620629,Конструктор LEGO Speed Champions Ford GT Heritage Edition and Bronco R 76905,4199,"['RU-MOW', 'RU-SPE']",4699,https://www.detmir.ru/product/index/id/3620629/
3226654,Конструктор LEGO City Fire Лесные пожарные 60247,469,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3226654/
3596756,Конструктор LEGO DUPLO Town Гоночные машины 10947,2679,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3596756/
3498474,Конструктор LEGO Vidiyo Бэндмейты 43101,199,"['RU-MOW', 'RU-SPE']",399,https://www.detmir.ru/product/index/id/3498474/
3244526,Конструктор LEGO Dots Браслет Русалочка 41909,399,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3244526/
3890017,Конструктор LEGO Super Heroes Бэтмобиль Тумблер схватка с Пугалом 76239,3699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3890017/
3599722,Конструктор LEGO VIDIYO Robo HipHop Car (Машина Хип-Хоп Робота) 43112,1509,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3599722/
3226708,Конструктор LEGO Ninjago Киберрынок 71708,2999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3226708/
3405616,Конструктор LEGO Super Mario набор усилений Марио-пингвин 71384,539,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3405616/
3596971,Конструктор LEGO Super Mario Марио-пчела 71393,519,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3596971/
3181587,Конструктор LEGO City Space Port Площадка для сборки и транспорт для перевозки ракеты 60229,10999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3181587/
3175844,Конструктор LEGO DUPLO Town Путешествие субмарины 10910,1199,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3175844/
3200889,Конструктор LEGO Star Wars Episode IX Диверсионный AT-ST 75254,5499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3200889/
3226571,Конструктор LEGO Classic Пластина базовая Белая 11010,379,"['RU-MOW', 'RU-SPE']",599,https://www.detmir.ru/product/index/id/3226571/
3244565,Конструктор LEGO Super Heroes Мобильная база Бэтмена 76160,5179,['RU-MOW'],8499,https://www.detmir.ru/product/index/id/3244565/
3193103,Конструктор LEGO Hidden Side Трюковый грузовик Эль-Фуэго 70421,1999,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3193103/
3405630,Конструктор LEGO Ninjago Легендарные битвы: Джей против воина-серпентина 71732,599,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405630/
3244530,Конструктор LEGO Dots Шкатулка для драгоценностей 41915,1499,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3244530/
3405589,Конструктор LEGO City Great Vehicles Автомобиль для дорожных работ 60284,469,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405589/
3018898,Конструктор LEGO Чемоданчик для творчества и конструирования Classic (10713),979,['RU-MOW'],1599,https://www.detmir.ru/product/index/id/3018898/
3596759,Конструктор LEGO DUPLO Town Парк развлечений 10956,6079,"['RU-MOW', 'RU-SPE']",9999,https://www.detmir.ru/product/index/id/3596759/
3234224,Конструктор LEGO Trolls Домик-бутон Розочки 41251,1159,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3234224/
3596970,Конструктор LEGO Super Mario Марио-лягушка 71392,539,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3596970/
3226726,Конструктор LEGO Star Wars Истребитель типа Х По Дамерона 75273,5579,"['RU-MOW', 'RU-SPE']",9499,https://www.detmir.ru/product/index/id/3226726/
3594630,Конструктор LEGO Super Heroes Маска Бэтмена 76182,3789,"['RU-MOW', 'RU-SPE']",5999,https://www.detmir.ru/product/index/id/3594630/
3226697,Конструктор LEGO Hidden Side Пляжный багги Джека 70428,1169,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3226697/
3596889,Конструктор LEGO City Stunt 0 60299,1499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596889/
3596881,Конструктор LEGO Disney Princess Замок Белль и Чудовища 43196,4529,"['RU-MOW', 'RU-SPE']",7499,https://www.detmir.ru/product/index/id/3596881/
3498482,Конструктор LEGO Star Wars Истребитель Сопротивления типа X 75297,1169,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3498482/
3620627,Конструктор LEGO City Wildlife Лагерь спасения дикой природы 60307,8499,"['RU-MOW', 'RU-SPE']",8999,https://www.detmir.ru/product/index/id/3620627/
3405536,Конструктор LEGO Classic Кубики и колёса 11014,2829,['RU-MOW'],4499,https://www.detmir.ru/product/index/id/3405536/
3144088,Конструктор LEGO Classic Модели из кубиков 11001,579,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3144088/
3226707,Конструктор LEGO Ninjago Реактивный самолет Кая 71707,1699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3226707/
3181584,Конструктор LEGO Friends Экскурсия по Хартлейк-Сити на самолете 41343,1716,"['RU-MOW', 'RU-SPE']",2299,https://www.detmir.ru/product/index/id/3181584/
3498483,Конструктор LEGO Star Wars Микрофайтеры AT-AT против таунтауна 75298,1169,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3498483/
3226747,Конструктор LEGO Speed Champions Nissan GT-R NISMO 76896,1699,['RU-MOW'],1799,https://www.detmir.ru/product/index/id/3226747/
3405618,Конструктор LEGO Super Mario фигурки персонажей 71386,299,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405618/
3597050,Конструктор LEGO Speed Champions Mopar Dodge//SRT Top Fuel Dragster and 1970 Dodge Challenger T/A 76904,3389,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3597050/
3244595,Конструктор LEGO Ninjago Шквал Кружитцу-Ллойд 70687,699,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3244595/
3142083,Конструктор LEGO City Great Vehicles Мусоровоз 60220,1079,['RU-MOW'],1499,https://www.detmir.ru/product/index/id/3142083/
3234227,Конструктор LEGO Trolls Концерт в городе Рок-на-Вулкане 41254,2169,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3234227/
3596818,Конструктор LEGO Dots Большой набор тайлов 41935,1059,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3596818/
3122102,Конструктор LEGO Harry Potter Побег Грин-де-Вальда 75951,1839,"['RU-MOW', 'RU-SPE']",2299,https://www.detmir.ru/product/index/id/3122102/
3244580,Конструктор LEGO Super Mario Марио-пожарный 71370,549,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3244580/
3405566,Конструктор LEGO Dots Браслет Звёздное небо 41934,349,"['RU-MOW', 'RU-SPE']",529,https://www.detmir.ru/product/index/id/3405566/
3018889,Конструктор LEGO Аэропорт DUPLO Town (10871),1579,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3018889/
3594634,Конструктор LEGO Star Wars Имперский разведывательный дроид 75306,4689,"['RU-MOW', 'RU-SPE']",6999,https://www.detmir.ru/product/index/id/3594634/
3620628,Конструктор LEGO City Police Операция береговой полиции и пожарных 60308,3399,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3620628/
3244582,Конструктор LEGO Super Mario Марио-кот 71372,569,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3244582/
3594627,Конструктор LEGO Super Heroes Побег от Десяти колец 76176,1629,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3594627/
3226666,Конструктор LEGO City Fire Пожарный спасательный вертолет 60248,1269,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3226666/
3244593,Конструктор LEGO Ninjago Шквал Кружитцу-Коул 70685,749,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3244593/
3599725,Конструктор LEGO VIDIYO The Boombox (Бумбокс) 43115,4499,"['RU-MOW', 'RU-SPE']",8999,https://www.detmir.ru/product/index/id/3599725/
3596842,Конструктор LEGO Dots Брелок для сумки Дракон 41939,359,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3596842/
3234225,Конструктор LEGO Trolls Путешествие Розочки на воздушном шаре 41252,1819,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3234225/
3596778,Конструктор LEGO Friends Кьюб Андреа для плавания 41671,439,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596778/
3244528,Конструктор LEGO Dots Браслеты Приключения 41918,399,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3244528/
3599721,Конструктор LEGO VIDIYO Candy Castle Stage (Сцена карамельного замка) 43111,1509,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3599721/
3405557,Конструктор LEGO Friends Кьюб Эммы с далматинцем 41663,449,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405557/
3226568,Конструктор LEGO Classic Синий 11006,309,"['RU-MOW', 'RU-SPE']",399,https://www.detmir.ru/product/index/id/3226568/
3405640,Конструктор LEGO Star Wars Микрофайтеры Сокол тысячелетия 75295,559,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3405640/
3405556,Конструктор LEGO Friends Кьюб Оливии с фламинго 41662,449,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405556/
3475282,Конструктор LEGO DUPLO Classic Веселый день рождения 10958,4999,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3475282/
3142021,Конструктор LEGO DUPLO Town Полицейский мотоцикл 10900,469,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3142021/
3226725,Конструктор LEGO Star Wars Истребитель Сид ситхов 75272,3829,"['RU-MOW', 'RU-SPE']",6309,https://www.detmir.ru/product/index/id/3226725/
3018899,Конструктор LEGO Синяя базовая пластина Classic (10714),369,"['RU-MOW', 'RU-SPE']",599,https://www.detmir.ru/product/index/id/3018899/
3226724,Конструктор LEGO Star Wars Спидер Люка Сайуокера 75271,1739,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3226724/
3405576,Конструктор LEGO Dots Браслет Музыка 41933,419,"['RU-MOW', 'RU-SPE']",499,https://www.detmir.ru/product/index/id/3405576/
3498477,Конструктор LEGO Vidiyo Битбокс Диджея Пришельца 43104,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498477/
3405558,Конструктор LEGO Friends Кьюб Мии с мопсом 41664,459,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405558/
3239910,Набор для творчества LEGO DOTS Браслет Сверкающий единорог 41902,489,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3239910/
3175845,Конструктор LEGO DUPLO Town Тропический остров 10906,4799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3175845/
3244581,Конструктор LEGO Super Mario Марио-вертолет 71371,689,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3244581/
3620624,Конструктор LEGO Friends Серферский дом на берегу 41693,6199,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3620624/
3599723,Конструктор LEGO VIDIYO K-Pawp Concert (Концерт в стиле К-поп) 43113,2399,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3599723/
3594633,Конструктор LEGO Star Wars Шлем пехотинца-разведчика 75305,3599,"['RU-MOW', 'RU-SPE']",4999,https://www.detmir.ru/product/index/id/3594633/
3599719,Конструктор LEGO VIDIYO Metal Dragon BeatBox (Битбокс Дракона-Металлиста) 43109,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3599719/
3226606,Конструктор LEGO Friends Игровая площадка для щенков 41396,519,['RU-MOW'],799,https://www.detmir.ru/product/index/id/3226606/
3405561,Конструктор LEGO Dots Тайлы — серия 3 41921,269,"['RU-MOW', 'RU-SPE']",299,https://www.detmir.ru/product/index/id/3405561/
3144097,Конструктор LEGO Creator Гоночный автомобиль Оранжевый 31089,1619,['RU-MOW'],1799,https://www.detmir.ru/product/index/id/3144097/
3226744,Конструктор LEGO Super Heroes Угрозы Мистерио 76149,2699,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3226744/
3596882,Конструктор LEGO Disney Princess Ледяной замок 43197,12999,['RU-MOW'],19699,https://www.detmir.ru/product/index/id/3596882/
3166176,Конструктор LEGO Minifigures Серия Disney 2 71024,199,['RU-MOW'],249,https://www.detmir.ru/product/index/id/3166176/
3596776,Конструктор LEGO Friends Футбольный кьюб Мии 41669,429,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596776/
3596877,Конструктор LEGO Technic Бульдозер Cat D11T 42131,40999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596877/
3244583,Конструктор LEGO Super Mario Марио-строитель 71373,749,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3244583/
3244615,Конструктор LEGO Star Wars TM Шлем Бобы Фетта 75277,3619,"['RU-MOW', 'RU-SPE']",5969,https://www.detmir.ru/product/index/id/3244615/
3596844,Конструктор LEGO Technic Ford F-150 Raptor 42126,9799,['RU-MOW'],13999,https://www.detmir.ru/product/index/id/3596844/
3405597,Конструктор LEGO Super Heroes Засада Девиантов 76154,1499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405597/
3176016,Конструктор LEGO DC Super Heroes Вторжение Глиноликого в бэт-пещеру 76122,7649,"['RU-MOW', 'RU-SPE']",8499,https://www.detmir.ru/product/index/id/3176016/
3498481,Конструктор LEGO Vidiyo Битбокс Хип-Хоп Робота 43107,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498481/
3244562,Конструктор LEGO Super Heroes Побег Джокера на трицикле 76159,3239,['RU-MOW'],4699,https://www.detmir.ru/product/index/id/3244562/
3200887,Конструктор LEGO Star Wars Episode IX Звездный истребитель повстанцев типа Y 75249,3899,['RU-MOW'],6499,https://www.detmir.ru/product/index/id/3200887/
3596888,Конструктор LEGO City Stunt 0 60298,599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596888/
3498479,Конструктор LEGO Vidiyo Битбокс Любителя вечеринок Л.Л.А.М.А 43105,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498479/
3244594,Конструктор LEGO Ninjago Шквал Кружитцу-Кай 70686,749,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3244594/
3150691,Конструктор LEGO DUPLO Toy Story Поезд 10894,1619,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3150691/
3475284,Конструктор LEGO City Торговая улица 60306,5999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3475284/
3475286,Конструктор LEGO Friends Набор кубиков Хартлейк Сити 41431,3599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3475286/
3244487,Конструктор LEGO Disney Princess Зимний праздник в замке Белль 43180,3279,"['RU-MOW', 'RU-SPE']",4299,https://www.detmir.ru/product/index/id/3244487/
3405617,Конструктор LEGO Super Mario набор усилений Марио Тануки 71385,539,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3405617/
3226698,Конструктор LEGO Hidden Side Трюковый самолет Эль-Фуэго 70429,2299,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3226698/
3405595,Конструктор LEGO Minifigures Минифигурки Серия 21 71029,249,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405595/
3244587,Конструктор LEGO Ninjago Путешествие в Подземелье черепа 71717,2599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3244587/
3596883,Конструктор LEGO City Парк каскадёров 60293,2499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596883/
3596884,Конструктор LEGO Грузовик для шоу каскадёров 60294,5499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596884/
3405562,Конструктор LEGO Dots Браслет Монстры 41923,399,"['RU-MOW', 'RU-SPE']",529,https://www.detmir.ru/product/index/id/3405562/
3596885,Конструктор LEGO City Арена для шоу каскадёров 60295,8999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596885/
3596887,Конструктор LEGO City Stunt 0 60297,599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596887/
3334781,Конструктор LEGO Minifigures Harry Potter 2 71028,249,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3334781/
3239911,Набор для творчества LEGO DOTS Браслет Космические чудеса 41903,369,"['RU-MOW', 'RU-SPE']",489,https://www.detmir.ru/product/index/id/3239911/
3596880,Конструктор LEGO Disney Princess Королевская конюшня Белль и Рапунцель 43195,2759,"['RU-MOW', 'RU-SPE']",4599,https://www.detmir.ru/product/index/id/3596880/
3244559,Конструктор LEGO Super Heroes Погоня за Пингвином на Бэткатере 76158,729,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3244559/
3758561,Конструктор LEGO Super Heroes Капитан Картер и штурмовик Гидры 76201,2799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3758561/
3226569,Конструктор LEGO Classic Зеленый 11007,319,"['RU-MOW', 'RU-SPE']",399,https://www.detmir.ru/product/index/id/3226569/
3889880,Конструктор LEGO Super Heroes Человек-паук против атаки дронов Мистерио 76184,1799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3889880/
3244618,Конструктор LEGO Dots Браслет молния 41919,369,"['RU-MOW', 'RU-SPE']",499,https://www.detmir.ru/product/index/id/3244618/
3200858,Конструктор LEGO Disney Frozen Экспедиция Анны на каноэ 41165,1139,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3200858/
3239830,Набор для творчества LEGO DOTS Браслет Радуга 41900,329,"['RU-MOW', 'RU-SPE']",449,https://www.detmir.ru/product/index/id/3239830/
3239909,Набор для творчества LEGO DOTS Браслет Забавные животные 41901,349,"['RU-MOW', 'RU-SPE']",489,https://www.detmir.ru/product/index/id/3239909/
3237714,Конструктор LEGO Speed Champions Гоночный автомобиль Chevrolet Camaro ZL1 75891,1299,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3237714/
3226696,Конструктор LEGO Hidden Side Добро пожаловать в Hidden Side 70427,1699,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3226696/
3405599,Конструктор LEGO Super Heroes Взлёт Домо 76156,7999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405599/
3156348,Конструктор LEGO 4+ Приключения Базза и Бо Пип на детской площадке 10768,1349,"['RU-MOW', 'RU-SPE']",2199,https://www.detmir.ru/product/index/id/3156348/
3142201,Конструктор LEGO Movie Набор кинорежиссёра 70820,2509,"['RU-MOW', 'RU-SPE']",3799,https://www.detmir.ru/product/index/id/3142201/
3156372,Конструктор LEGO Star Wars Гоночный под Энакина выпуск к 20-летнему юбилею 75258,2299,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3156372/
3620623,Конструктор LEGO Mickey and Friends Ферма Микки и Дональда 10775,2399,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3620623/
3599724,Конструктор LEGO VIDIYO Punk Pirate Ship (Корабль Пирата Панка) 43114,3649,"['RU-MOW', 'RU-SPE']",5999,https://www.detmir.ru/product/index/id/3599724/
3200883,Конструктор LEGO Disney Frozen Олаф 41169,899,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3200883/
3226702,Конструктор LEGO Minifigures DC Super Heroes Series 71026,199,['RU-MOW'],249,https://www.detmir.ru/product/index/id/3226702/
3596713,Конструктор LEGO Mickey and Friends Магазин мороженого Минни 10773,1599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596713/
3244538,Конструктор LEGO Side Подводная лодка Джей-Би 70433,1699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3244538/
3244524,Конструктор LEGO Dots Браслет Чемпионки 41911,449,"['RU-MOW', 'RU-SPE']",499,https://www.detmir.ru/product/index/id/3244524/
3237716,Конструктор LEGO Speed Champions Автомобили 2018 Dodge Challenger SRT Demon+1970 Dodge Charger R/T 75893,3399,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3237716/
3596714,Конструктор LEGO Mickey and Friends Космическая ракета Микки и Минни 10774,1599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596714/
3498480,Конструктор LEGO Vidiyo Битбокс Диджея Единорога 43106,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498480/
3599720,Конструктор LEGO VIDIYO Folk Fairy BeatBox (Битбокс Феи Фолка) 43110,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3599720/
3596804,Конструктор LEGO DOTS Тайлы DOTS — серия 5 41932,185,"['RU-MOW', 'RU-SPE']",299,https://www.detmir.ru/product/index/id/3596804/
3890015,Конструктор LEGO Super Heroes Святилище II финальная битва 76237,3699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3890015/
3498476,Конструктор LEGO Vidiyo Битбокс Пирата Панка 43103,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498476/
3234223,Конструктор LEGO Trolls Вечеринка на техно-рифе 41250,1359,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3234223/
3226647,Конструктор LEGO Disney Princess Праздник в замке Золушки 43178,2249,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3226647/
